Additional_info,Alternative_name,Catalog,Description,Formal_name,Name,Url
,,13427,"Mouse anti-DYKDDDDK IgG (Clone M2) conjugated to SureLight R-PE Mouse monoclonal anti-DYDDDDK IgG, clone M2 SureLight R-phycoerythrin 565>498 nm 578 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,Mouse Anti-DYKDDDDK IgG:,https://www.caymanchem.com/product/13427
,,16588,Goat anti-Mouse IgE conjugated to SureLight APC Goat polyclonal anti-Mouse IgE SureLight Allophycocyanin (APC) 650 nm 660 nm Flow Cytometry and cell-based assays,,"Goat Anti-,Mouse IgE:",https://www.caymanchem.com/product/16588
,,16640,"Goat anti-Human IgE conjugated to SureLight R-PE Goat polyclonal anti-Human IgE SureLight R-phycoerythrin 565>498 nm 578 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Goat Anti-,Human IgE:",https://www.caymanchem.com/product/16640
,,18838," Mouse 565>540>498 nm 578 nm Flow cytometry, Fluorescence microscopy",,Mouse Anti-PEG IgG conjugated to R-Phycoerythrin,https://www.caymanchem.com/product/18838
,,17463,"Many applications and instruments were developed specifically for PE-650. It is commonly used in immunoassays such as FACS, flow cytometry, multimer/tetramer applications. With new instrumetation available, PE-650 is also well suited for immunohistochemistry (IHC) and Western blot applications.R-phycoerythrin is predominantly produced by red algae. The protein is made up of at least three different subunits and varies according to the species of algae that produces it. The subunit structure of the most common R-PE is (αβ)6γ. The α subunit has two phycoerythrobilins (PEB), the β subunit has 2 or 3 PEBs and one phycourobilin (PUB), while the different gamma subunits are reported to have 3 PEB and 2 PUB (γ1) or 1 or 2 PEB and 1 PUB (γ2). The molecular weight of R-PE is 250,000 Daltons. PE-650 is a tandem fluorophore comprising R-Phycoerythin and a red-shifted cyanine dye.Absorption maximum: 565 nmAdditional Absorption peak: 498 nmEmission maximum: 650 nmConjugation/Label: DyLight-633",,"SureLight, PE-650",https://www.caymanchem.com/product/17463
,,13469,"Mouse anti-c-myc IgG clone 9E10 (EQKLISEEDL) conjugated to Biotin Mouse monoclonal anti-c-myc IgG, clone 9E10 Biotin Western blot detection. Recommended dilution of 1:500-1:10,000. Starting dilution: 1:2,000.",,"Mouse Anti-,c-,myc IgG:Biotin",https://www.caymanchem.com/product/13469
,,16591,"Goat anti-Mouse IgG, Fc-specific  conjugated to SureLight APC Goat polyclonal anti-Mouse IgG, Fc-specific SureLight Allophycocyanin (APC) 650 nm 660 nm Flow Cytometry and cell-based assays",,"Goat Anti-,Mouse IgG Fc-,Spec:",https://www.caymanchem.com/product/16591
,,16587,"Goat anti-Mouse IgG conjugated to SureLight APC Goat polyclonal anti-Mouse IgG (minimally reactive with bovine and rabbit serum proteins) SureLight Allophycocyanin (APC) 652 nm 657.5 nm Optimized for High throughput screening (HTS) and fluorescence resonance energy transfer (FRET) assays, flow cytometry, microscopy",,"Goat Anti-,Mouse IgG:",https://www.caymanchem.com/product/16587
,,16599,Mouse IgG Isotype Control SureLight APC Mouse IgG SureLight Allophycocyanin (APC) 650 nm 660 nm Flow cytometry and cell-based assays,,"Mouse IgG, Isotype Control:",https://www.caymanchem.com/product/16599
,,16539,"Mouse anti-6His IgG, unconjugated Mouse anti-6x Histidine IgG, clone AD1.1.10 IgG1-κ Polyhisitidine tagged proteins (N- or C-terminus label) Western blot analysis: 1:500-1:1,000; IHC: 1:250-750 dilution",,"Mouse Anti-,6HIS IgG:,Unconjugated",https://www.caymanchem.com/product/16539
,,11944,100 mM sodium phosphate (pH 7.0) + 5 mM EDTA + 50 mM sucrose + 0.05% sodium azide after resuspension with 0.1 ml of deionized water,,"Activated SureLight, R-,Phycoerythrin (RPE)",https://www.caymanchem.com/product/11944
,,16662,"Anti-Acetyl Lysine (Clone 7F8) conjugated to SureLight R-PE Mouse anti-Acetyl Lysine (clone 7F8) Acetylated lysine Human, murine, rat, bovine, and avian acetyl lysine; pan-specific acetyl lysine; other species not tested SureLight R-phycoerythrin 565>498 nm 578 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Anti-,Acetyl Lysine (Clone 7F8):",https://www.caymanchem.com/product/16662
,,13401,Mouse IgG Isotype Control SureLight APC Mouse IgG SureLight Allophycocyanin (APC) 650 nm 660 nm Flow cytometry and cell-based assays,,"Mouse IgG, Isotype Control:",https://www.caymanchem.com/product/13401
,,16580," 1 mg/ml Rabbit anti-V5-tag (GKPIPNPLLGLDST) IgG 340 nm 615 nm TR-FRET high throughput screening (HTS) applications (Lance, HTRF) Conjugate supplied as a liquid in 50 mn Tris (pH 7.8) + 0.9% NaCl + 0.05% NaN.",,"Rabbit Anti-,V5 IgG:Eu-,W1024",https://www.caymanchem.com/product/16580
,,13394,Goat anti-Mouse IgG conjugated to SureLight APC Goat polyclonal anti-Mouse IgG (minimally reactive with bovine and rabbit serum proteins) SureLight Allophycocyanin (APC) 650 nm 660 nm Flow cytometry and cell-based assays,,"Goat Anti-,Mouse IgG:",https://www.caymanchem.com/product/13394
,,11267,"Rabbit anti-HA (Hemagglutinin) IgG conjugated to DyLight 650 Rabbit polyclonal anti-HA (Hemagglutinin) (YPYDVPDYA) IgG DyLight 650 652 nm 672 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Rabbit Anti-,HA IgG:,DyLight, 650",https://www.caymanchem.com/product/11267
,,16602,"Mouse anti-c-myc IgG clone 9E10 (EQKLISEEDL) conjugated to SureLight APC Mouse monoclonal anti-c-Myc IgG, clone 9E10 (EQKLISEEDL) SureLight Allophycocyanin (APC) 652 nm 657.5 nm Optimized for High throughput screening (HTS) and fluorescence resonance energy transfer (FRET) assays, flow cytometry",,"Mouse Anti-,c-,myc IgG:",https://www.caymanchem.com/product/16602
,,18843," Mouse 565>540>498 nm 578 nm Flow cytometry, Fluorescence microscopy",,Rat Anti-LAG-3 IgG conjugated to R-Phycoerythrin,https://www.caymanchem.com/product/18843
,,13417,"Goat anti-Mouse IgG  conjugated to SureLight R-PE Goat polyclonal anti-Mouse IgG SureLight R-phycoerythrin 565>498 nm 578 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Goat Anti-Mouse IgG,:",https://www.caymanchem.com/product/13417
,,18842," Mouse 565>540>498 nm 578 nm Flow cytometry, Fluorescence microscopy",,Mouse Anti-CTLA-4 IgG conjugated to R-Phycoerythrin,https://www.caymanchem.com/product/18842
,,11116,"Mouse anti-c-myc IgG clone 9E10 (EQKLISEEDL) to DyLight 550 Mouse monoclonal anti-c-myc (clone 9E10), IgG1 DyLight 550 562 nm 576 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Mouse Anti-,c-,myc IgG conjugated to DyLight, 550",https://www.caymanchem.com/product/11116
,,16598,"Goat anti-GST (Glutathione-S-Transferase) IgG conjugated to SureLight APC Goat polyclonal anti-GST (Glutathione-S-Transferase) IgG SureLight Allophycocyanin (APC) 652 nm 657.5 nm Optimized for High throughput screening (HTS) and fluorescence resonance energy transfer (FRET) assays, flow cytometry, and microscopy",,"Goat Anti-,GST IgG:",https://www.caymanchem.com/product/16598
,,13404,"Mouse anti-DYKDDDDK IgG (Clone M2) conjugated to SureLight APC Mouse monoclonal anti-DYKDDDDK IgG, clone M2 SureLight Allophycocyanin (APC) 652 nm 657.5 nm Optimized for High throughput screening (HTS) and fluorescence resonance energy transfer (FRET) assays, flow cytometry",,"Mouse Anti-,DYKDDDDK IgG:",https://www.caymanchem.com/product/13404
,,16597,Rabbit anti-Goat conjugated to SureLight Allophycocyanin Rabbit polyclonal anti-Goat IgG SureLight Allophycocyanin (APC) 650 nm 660 nm Flow Cytometry and Cell-based assays,,"Rabbit Anti-,Goat IgG:",https://www.caymanchem.com/product/16597
,,16590,"Goat F(Ab')2 anti-Mouse IgG, Fc-specific conjugated to SureLight APC Goat F(Ab')2 polyclonal anti-Mouse IgG, Fc-specifc SureLight Allophycocyanin (APC) 650 nm 660 nm Flow Cytometry and cell-based assays",,"Goat F(Ab')2 Anti-,Mouse IgG Fc-,Spec:",https://www.caymanchem.com/product/16590
,,13464,"Mouse anti-DYKDDDDK IgG (Clone M2) conjugated to Alkaline Phosphatase Mouse monoclonal anti-DYKDDDDK IgG, clone M2 Alkaline Phosphatase Western blot detection. Recommended dilution of 1:500-1:10,000. Starting dilution: 1:2,000.",,"Mouse Anti-,DYKDDDDK IgG:Alkaline Phosphatase",https://www.caymanchem.com/product/13464
,,13455,"Mouse anti-c-myc IgG clone 9E10 (EQKLISEEDL) conjugated to SureLight P3 Mouse monoclonal anti-c-Myc IgG1, clone 9E10 SureLight P3 614 nm 662 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Mouse anti-,c-,myc IgG:",https://www.caymanchem.com/product/13455
,,16569,"Rabbit anti-Goat IgG conjugated to SureLight PerCP Rabbit polyclonal anti-Goat IgG Peridinin-Chlorophyll (PerCP)  483 nm 673 nm Flow Cytometry, Cell-based assays, Microarrays, and Microplate applications Conjugate supplied as a  lyophilized powder.",,Rabbit Anti-Goat IgG:,https://www.caymanchem.com/product/16569
,,16630,"Streptavidin conjugated to SureLight APC Streptavidin SureLight Allophycocyanin (APC) 652 nm 657.5 nm High throughput screening (HTS) and fluorescence resonance energy transfer (FRET) assays, flow cytometry",,Streptavidin:,https://www.caymanchem.com/product/16630
,,16703,"Goat anti-Human IgG, H+L conjugated to HRP Goat polyclonal anti-Human IgG Horseradish Peroxidase Western blot detection. Recommended dilution of 1:500-1:10,000. Starting dilution: 1:2,000.",,"Goat Anti-,Human (H+L):HRP",https://www.caymanchem.com/product/16703
,,16571," 1 mg/ml Goat poyclonal anti-Human IgG 340 nm 615 nm TR-FRET high throughput screening (HTS) applications (Lance, HTRF) Conjugate supplied as a liquid in 50 mn Tris (pH 7.8) + 0.9% NaCl + 0.05% NaN.",,"Goat Anti-,Human IgG:Eu-,W1024",https://www.caymanchem.com/product/16571
,,13444,"Goat anti-mouse IgG conjugated to SureLight P3 Goat polyclonal anti-Mouse IgG SureLight P3 614 nm 662 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Goat Anti-,Mouse IgG:",https://www.caymanchem.com/product/13444
,,16566,"Goat anti-Mouse IgG conjugated to SureLight PerCP Goat polyclonal anti-Mouse IgG Peridinin-Chlorophyll (PerCP)  483 nm 673 nm Flow Cytometry, Cell-based assays, Microarrays, and Microplate applications Conjugate supplied as a  lyophilized powder.",,Goat Anti-Mouse IgG:,https://www.caymanchem.com/product/16566
,,11273,"Mouse anti-6His (6x Histidine) IgG (Clone AD1.1.10) conjugated to SureLight PerCP Mouse monoclonal anti-6xHistidine IgG, clone AD1.1.10 SureLight Peridinin-Chlorophyll (PerCP) 483 nm 673 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,"Mouse Anti-,6HIS IgG:",https://www.caymanchem.com/product/11273
,,17467,"Goat anti-Human IgM Fcµ fragment specific conjugated to SureLight R-PE  Goat polyclonal anti-Human IgM, Fcμ-fragment specific   SureLight R-phycoerythrin  565>498 nm 578 nm Flow Cytometry, Cell-based assays, Microarrays, and Microplate applications Conjugate supplied as a lyophilized powder.",,"Goat Anti-Human IgM Fcµ: SureLight, R-Phycoerythrin",https://www.caymanchem.com/product/17467
,,13431,"Rabbit anti-HA (Hemagglutinin) IgG conjugated to SureLight R-PE Rabbit polyclonal anti-HA (Hemagglutinin) (YPYDVPDYA) IgG SureLight R-phycoerythrin 565>498 nm 578 nm Flow cytometry, cell-based assays, microarrays, and microplate applications",,Rabbit Anti-HA IgG:,https://www.caymanchem.com/product/13431
,,11270,Streptavidin conjugated to DyLight 650 Streptavidin DyLight 650 652 nm 672 nm Flow cytometry and cell-based assays,,"Streptavidin:,DyLight, 650",https://www.caymanchem.com/product/11270
,,16594,Goat F(Ab')2 anti-Rat IgG conjugated to SureLight APC Goat F(Ab')2 polyclonal anti-Rat IgG SureLight Allophycocyanin (APC) 650 nm 660 nm Flow Cytometry and cell-based assays,,"Goat F(Ab')2 Anti-,Rat IgG:",https://www.caymanchem.com/product/16594
,,18836," Mouse 565>540>498 nm 578 nm Flow cytometry, Fluorescence microscopy",,"Mouse Anti-HA (haema,gglutinin) tag IgG conjugated to R-Phycoerythrin",https://www.caymanchem.com/product/18836
,,15751,"INDIGO’s panel of TR reporter assays utilizes non-human mammalian cells engineered to express human thyroid hormone receptors alpha (NR1A1) and beta (NR1A2), ligand-dependent transcription factors commonly referred to as TRα and TRβ. INDIGO’s TR reporter cells include the luciferase reporter gene functionally linked to a responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in TRα or TRβ activity. The principal application of this assay panel is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against the human TR’s. TR reporter cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience’s nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to TR reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. IB0120]",,TR (human) Reporter Assays Panel,https://www.caymanchem.com/product/15751
,,20349,"This nuclear receptor assay system utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of human farnesoid X receptor (NR1H4), a ligand-dependent transcription factor commonly referred to as FXR. INDIGO's reporter cells include the luciferase reporter gene functionally linked to an FXR-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in FXR activity. The principal application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against mouse FXR. FXR Reporter cells are prepared using INDIGO's proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO Bioscience's nuclear receptor reporter assays are all-inclusive cell-based assay systems. In addition to FXR reporter cells, this kit provides two optimized media for use during cell culture and in diluting the user's test samples, a reference agonist, luciferase detection reagent, and a cell culture-ready assay plate. [INDIGO Catalog No. M00601]",,FXR (mouse) Reporter Assay Kit,https://www.caymanchem.com/product/20349
,,18812,"INDIGO’s Mouse Constitutive Androstane Receptor (nr1i3) Assay is a cell-based genetic reporter assay that utilizes proprietary non-human mammalian cells engineered to provide constitutive, high-level expression of a ligand-dependent transcription factor commonly referred to as mCAR. These reporter cells utilize a modified version of mCAR in which the native N-terminal DNA binding domain (DBD) has been replaced with that of the GAL4-DBD. The mCAR ligand binding domain (LBD) is unaltered and fully functional. The reporter cells also incorporate a luciferase cDNA functionally linked to the GAL4-upstream activation sequence (UAS). Thus, quantifying expressed luciferase activity provides a sensitive surrogate measure of changes in mCAR activity resulting from direct interaction between a treatment compound and the nuclear receptor.Because this assay system expresses the [GAL4-DBD + mCAR LBD] hybrid receptor, the activity of modulators that act through indirect mechanisms (such as those that alter the phosphorylation status of the native N-terminal amino acid sequence of the CARs) may be dampened or go undetected.Contrary to its name, mouse CAR is not constitutively active, rather, it exhibits ligand-dependent activation. The primary application of this reporter assay system is in the screening of test compounds to quantify any functional activity, either agonist or antagonist, that they may exert on mouse CAR.mCAR Reporter Cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spin-and-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup.INDIGO’s Mouse CAR assay kit is an all-inclusive system. In addition to mCAR Reporter Cells, this kit provides two optimized media for use during cell culture and in diluting the user’s test samples, a reference agonist (TCPOBOP), Luciferase Detection Reagent, and a cell culture-ready assay plate.",,Mouse Constitutive Androstane Receptor Reporter Assay System,https://www.caymanchem.com/product/18812
,,16523,"INDIGO's Aryl Hydrocarbon Receptor (AhR) Reporter Cells include the luciferase reporter gene functionally linked to an AhR-responsive promoter. Thus, quantifying changes in luciferase expression in the treated reporter cells provides a sensitive surrogate measure of the changes in AhR activity. The principle application of this reporter assay system is in the screening of test samples to quantify any functional activity, either agonist or antagonist, that they may exert against human AhR. AhR Reporter Cells are prepared using INDIGO’s proprietary CryoMite™ process. This cryo-preservation method yields exceptional cell viability post-thaw, and provides the convenience of immediately dispensing healthy, division-competent reporter cells into assay plates. There is no need for cumbersome intermediate treatment steps such as spinand-rinse of cells, viability determinations, cell titer adjustments, or the pre-incubation of reporter cells prior to assay setup. INDIGO’s Human AhR assay kit is an all-inclusive system. In addition to AhR Reporter Cells, this kit provides two optimized media for use during cell culture and in diluting the user's test samples, a reference agonist, Luciferase Detection Reagent, and a cell cultureready assay plate. [INDIGO Catalog No. IB06001]",,AhR (human) Assay Kit,https://www.caymanchem.com/product/16523
